"","X","RK","PLAYER","WS","FROM","TO","AGE","G","AS","MP","FG","FGA","X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG_PERCENT","X2P_PERCENT","X3P_PERCENT","FT_PERCENT","TS_PERCENT","E_FG_PERCENT","POS","TEAM","O_RTG","D_RTG","OWS","DWS","WS_48","OBPM","DBPM","BPM","VORP","PER","ORB_PERCENT","DRB_PERCENT","TRB_PERCENT","AST_PERCENT","STL_PERCENT","BLK_PERCENT","TOV_PERCENT","USG_PERCENT","MVP","ROY","DPOY","SMOY","MIP","FMVP","AMVP","ALLNBA_1ST","ALLNBA_2ND","ALLNBA_3RD","ALLDEF_1ST","ALLDEF_2ND","NBA_75TH","OLYMPICS","HOF"
"801",2748,2748,"Kendall Brown",0.1,"2022-23","2023-24","19-20",21,0,4.9,0.6,1,0.6,0.9,0,0.1,0.3,0.5,0.2,0.3,0.5,0.4,0.2,0,0.2,0.9,1.4,0.545,0.632,0,0.6,0.568,0.545,"G-F","IND",116,121,0.1,0,0.055,-5.3,0,-5.3,-0.1,8.2,5.5,6.5,6,9.5,1.8,0,13.2,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",2749,2749,"Kyshawn George",0.1,"2024-25","2024-25","21",68,0,26.5,3,8,1.3,2.8,1.7,5.2,1,1.4,0.7,3.5,4.2,2.5,1,0.7,1.4,3,8.7,0.372,0.464,0.322,0.753,0.503,0.476,"G","WAS",100,118,-0.9,1.1,0.003,-3.8,-0.3,-4.1,-0.9,8.8,2.8,13.7,8.2,13.3,1.8,2.5,14.2,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",2761,2761,"Jaylen Sims",0.1,"2024-25","2024-25","26",6,0,18.7,2,4.7,1,2.2,1,2.5,2,2.5,0.5,0.5,1,2,0.5,0.2,1.3,1.7,7,0.429,0.462,0.4,0.8,0.607,0.536,"G","CHO",113,121,0.1,0,0.048,-2.8,-1.3,-4.1,-0.1,9.8,2.8,2.9,2.9,15.6,1.3,0.9,18.8,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",2764,2764,"JD Davison",0.1,"2022-23","2024-25","20-22",36,0,5.5,0.7,1.8,0.4,0.9,0.3,0.9,0.3,0.4,0.2,0.7,0.9,0.9,0.2,0.1,0.5,0.3,1.9,0.385,0.485,0.281,0.692,0.481,0.454,"G","BOS",98,111,-0.2,0.3,0.027,-3.9,0.3,-3.7,-0.1,10.1,3.4,14,8.8,22.9,2,1.8,21.2,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805",2769,2769,"Emanuel Miller",0.1,"2024-25","2024-25","24",6,0,4.2,0.7,1.3,0.7,1.2,0,0.2,0.3,0.3,0.7,0.7,1.3,0.3,0.2,0,0,0.5,1.7,0.5,0.571,0,1,0.563,0.5,"F","CHI",141,116,0.1,0,0.201,-0.9,-0.9,-1.8,0,18.1,17.1,16.5,16.8,10.9,1.9,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806",2774,2774,"Reece Beekman",0.1,"2024-25","2024-25","23",36,0,13,1,3,0.8,1.9,0.2,1.1,0.4,0.6,0.4,0.7,1.1,1.8,0.9,0.1,0.6,1,2.6,0.327,0.418,0.175,0.762,0.4,0.36,"G","BRK,GSW",95,115,-0.4,0.5,0.01,-6.7,1.3,-5.4,-0.4,7.5,3,6.6,4.7,19.1,3.5,0.4,15.3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807",2778,2778,"Pete Nance",0.1,"2023-24","2024-25","23-24",21,0,7.9,0.7,1.8,0.2,0.6,0.5,1.2,0,0.2,0.2,0.9,1.1,0.5,0.1,0.1,0.2,0.9,2,0.395,0.385,0.4,0.25,0.516,0.526,"F","CLE,MIL,PHI",105,118,0,0.1,0.029,-4.6,-2,-6.6,-0.2,6.4,3.4,12.8,8.1,8.1,0.9,1.1,11.2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",2787,2787,"Jason Preston",0.1,"2022-23","2023-24","23-24",21,0,9.3,1.1,2.9,0.9,1.9,0.2,1,0,0.1,0.4,1.5,1.9,2,0.2,0,0.6,0.5,2.5,0.4,0.487,0.238,0,0.435,0.442,"G","LAC,UTA",104,118,0,0.1,0.023,-2.3,-0.4,-2.6,0,10.4,4.6,17.5,11.1,30.1,1,0.5,16.5,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",2791,2791,"Dereon Seabron",0.1,"2022-23","2023-24","22-23",11,0,6.1,0.5,1.6,0.5,1.5,0.1,0.2,0.5,0.5,0.2,0.5,0.7,0.5,0.2,0.1,0,0.5,1.6,0.333,0.313,0.5,0.833,0.436,0.361,"G","NOP",110,115,0,0.1,0.065,-3.4,0.2,-3.3,0,8.4,3.4,9.9,6.7,9.2,1.5,1.5,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",2798,2798,"Ariel Hukporti",0.1,"2024-25","2024-25","22",25,0,8.7,0.8,1.2,0.8,1.2,0,0,0.2,0.5,0.6,1.5,2,0.4,0,0.6,0.8,1.3,1.9,0.677,0.677,0,0.462,0.654,0.677,"C","NYK",95,113,-0.2,0.3,0.02,-6.5,0.9,-5.6,-0.2,7.6,7.5,19.4,13.5,6.4,0.2,6.4,36.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811",2803,2803,"Terquavion Smith",0.1,"2023-24","2023-24","21",16,0,5.3,1.1,2.9,0.3,0.7,0.8,2.2,0.2,0.3,0,0.3,0.3,0.8,0.5,0,0.4,0.5,3.3,0.391,0.455,0.371,0.6,0.539,0.533,"G","PHI",103,111,0,0.1,0.05,0.3,0.5,0.8,0.1,14.8,0,5.4,2.6,22.1,4.7,0,12.7,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",2804,2804,"Mac McClung",0.1,"2021-22","2024-25","23-26",6,0,12.7,2,4.7,1.2,2.2,0.8,2.5,0.7,1,0.5,1.8,2.3,2.2,0.2,0.2,1,1.7,5.5,0.429,0.538,0.333,0.667,0.539,0.518,"G","CHI,LAL,ORL,PHI",107,115,0,0.1,0.055,-2.9,-1.4,-4.3,0,12,4.7,16.5,10.6,25.7,0.6,1.2,16.4,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813",2815,2815,"Marcus Garrett",0.1,"2021-22","2024-25","23-26",16,0,12.9,1,3,0.8,2.3,0.3,0.8,0.3,0.6,0.6,1.2,1.8,1.3,0.5,0.3,0.5,1.6,2.6,0.333,0.333,0.333,0.556,0.395,0.375,"G","CHO,MIA",95,112,-0.2,0.2,0.019,-6,-0.2,-6.3,-0.2,6.2,5.5,10.2,7.8,13.9,1.9,2.5,13.3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",2818,2818,"Jules Bernard",0.1,"2023-24","2023-24","24",19,0,7.8,1.5,3.4,0.9,1.8,0.6,1.5,0.3,0.5,0.5,0.8,1.4,0.8,0.2,0.1,0.4,0.7,3.9,0.453,0.514,0.379,0.556,0.544,0.539,"F","WAS",109,122,0,0,0.026,-0.6,-2.5,-3,0,12.7,7,11.8,9.3,15.4,0.9,0.5,10.5,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815",2822,2822,"E.J. Liddell",0.1,"2023-24","2024-25","23-24",20,0,3.8,0.5,1.1,0.3,0.3,0.2,0.8,0.2,0.2,0.2,0.6,0.7,0.2,0.2,0.2,0.2,0.7,1.3,0.429,1,0.2,1,0.549,0.5,"F","CHI,NOP",103,113,0,0.1,0.048,-4.5,0.2,-4.3,0,9,4.2,15.4,9.9,6.9,1.9,3.8,14.9,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816",2827,2827,"Matthew Hurt",0.1,"2023-24","2023-24","23",8,0,14.1,1.5,4.3,0.9,1.8,0.6,2.5,0.4,0.4,1.1,0.9,2,0.5,0.4,0.4,0.3,1,4,0.353,0.5,0.25,1,0.453,0.426,"F","MEM",104,117,0,0.1,0.031,-3,-0.7,-3.7,-0.1,8.4,8.4,7.1,7.7,5.1,1.3,2.5,5.4,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",2830,2830,"Jordan Ford",0.1,"2023-24","2023-24","25",6,0,3.7,0.7,1.2,0.3,0.7,0.3,0.5,0.3,0.3,0,0.3,0.3,0.3,0,0,0.2,0,2,0.571,0.5,0.667,1,0.761,0.714,"G","SAC",138,121,0.1,0,0.157,3.3,-1.1,2.2,0,16.8,0,10.4,5.1,12.8,0,0,11.3,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818",2831,2831,"Yuri Collins",0.1,"2024-25","2024-25","23",2,0,8,0.5,1.5,0.5,1.5,0,0,0,0,1,0.5,1.5,2,1,0,0,2.5,1,0.333,0.333,0,0,0.333,0.333,"G","GSW",141,105,0,0,0.214,-6.2,6.5,0.3,0,13.9,13.1,6.9,10.1,31.9,6.1,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819",2836,2836,"Harrison Ingram",0.1,"2024-25","2024-25","22",5,0,7,0.4,0.8,0.4,0.6,0,0.2,0,0,0.4,1.4,1.8,0.6,0.6,0,0.2,0.4,0.8,0.5,0.667,0,0,0.5,0.5,"F","SAS",117,111,0,0.1,0.093,-3.6,2.4,-1.2,0,10.9,6.1,21.5,13.8,10.6,4.1,0,20,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820",2840,2840,"Elijah Harkless",0.1,"2024-25","2024-25","24",10,0,13.8,1.1,3.5,0.4,1,0.7,2.5,0.3,0.6,0.9,1.2,2.1,0.8,1,0.1,0.3,1.8,3.2,0.314,0.4,0.28,0.5,0.425,0.414,"G","UTA",103,118,0,0.1,0.023,-5.2,1.5,-3.8,-0.1,7.8,7.1,9.3,8.2,7.7,3.5,0.7,7.4,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"821",2858,2858,"Tolu Smith",0.1,"2024-25","2024-25","24",1,0,22,6,9,6,9,0,0,2,3,4,4,8,0,0,0,2,3,14,0.667,0.667,0,0.667,0.678,0.667,"F","DET",120,117,0,0,0.128,-2.4,-6.5,-8.9,0,19.5,20.3,20,20.1,0,0,0,16.2,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822",2868,2868,"Markquis Nowell",0.1,"2023-24","2023-24","24",1,0,4,0,1,0,1,0,0,2,2,2,0,2,2,1,0,0,0,2,0,0,0,1,0.532,0,"G","TOR",169,100,0,0,0.665,29.1,14.2,43.3,0,55.5,53.9,0,27.5,57.1,12.1,0,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823",2876,2876,"RayJ Dennis",0.1,"2024-25","2024-25","23",11,0,6.4,1,3,0.5,1.1,0.5,1.9,0.2,0.2,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7,0.333,0.417,0.286,1,0.443,0.424,"G","IND",97,107,-0.1,0.1,0.036,-2.2,3,0.7,0,13.9,3.2,15.8,9.6,26.9,4.8,2.6,12.9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824",2884,2884,"Tidjane Salaun",0,"2024-25","2024-25","19",60,0,20.7,1.9,5.8,0.9,2.3,1,3.4,1.1,1.6,1.2,3.5,4.7,1.2,0.5,0.2,1,1.4,5.9,0.33,0.4,0.283,0.713,0.457,0.414,"F","CHO",97,117,-0.9,0.9,0.002,-4.3,-0.8,-5.2,-1,7.7,5.9,18.4,12,8.5,1.1,1.1,13.1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",2885,2885,"Drew Timme",0,"2024-25","2024-25","24",9,0,28.2,5,11.3,4,7.4,1,3.9,1.1,1.8,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1,0.441,0.537,0.257,0.625,0.5,0.485,"F","BRK",100,117,-0.1,0.2,0.009,-3.9,-2.8,-6.7,-0.3,11,7.3,22.5,14.5,13.1,0.8,0.4,12.1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",2895,2895,"Jalen Slawson",0,"2023-24","2023-24","24",12,0,3.1,0.3,0.5,0.3,0.3,0,0.2,0,0,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.7,0.7,0.667,1,0,0,0.667,0.667,"F","SAC",107,114,0,0,0.058,-7.5,1.1,-6.4,0,6.6,3,18.6,10.6,6.9,1.3,2.5,25,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827",2916,2916,"Dariq Whitehead",0,"2023-24","2024-25","19-20",22,0,12.3,1.8,4.6,0.3,1.1,1.5,3.5,0.2,0.3,0.2,1.3,1.5,0.7,0.3,0.1,0.7,1,5.3,0.396,0.292,0.429,0.571,0.562,0.559,"F","BRK",101,118,-0.1,0.2,0.007,-1.9,-2.2,-4.1,-0.1,9,1.6,12.7,6.9,8.5,1.1,0.7,12.6,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828",2924,2924,"Kevin McCullar Jr.",0,"2024-25","2024-25","23",4,0,7.3,0.5,1.8,0.5,1.5,0,0.3,0.5,0.5,0,2,2,0.5,0.3,0.3,0,1.5,1.5,0.286,0.333,0,1,0.381,0.286,"G","NYK",98,109,0,0,0.06,-8.5,1.3,-7.2,0,6.7,0,31.3,15.8,8.4,1.7,3.2,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829",2926,2926,"Miles Norris",0,"2024-25","2024-25","24",3,0,11.7,0.7,3,0,0.7,0.7,2.3,0.3,0.7,0.7,2.3,3,0,0.7,0.3,0,0,2.3,0.222,0,0.286,0.5,0.354,0.333,"F","BOS",91,106,0,0.1,0.049,-2.3,0.4,-1.9,0,8.5,6.2,21.7,14,0,2.9,2.6,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830",2927,2927,"Isaiah Crawford",0,"2024-25","2024-25","23",15,0,3.1,0.3,0.7,0.3,0.4,0.1,0.3,0.1,0.3,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.9,0.455,0.667,0.2,0.5,0.509,0.5,"F","SAC",103,116,0,0,0.037,-3.4,-0.7,-4.1,0,9.2,2.4,17.1,9.7,2.8,1.1,4.3,7.3,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831",2932,2932,"Isaiah Wong",0,"2023-24","2024-25","23-24",21,0,12.8,2,5.1,1.4,3.5,0.6,1.6,1.2,1.6,0.7,0.9,1.5,1.3,0.5,0,0.9,1,5.8,0.389,0.392,0.382,0.735,0.496,0.449,"G","CHO,IND",102,119,-0.1,0.1,0.006,-3.1,-1.1,-4.2,-0.1,10.7,5.4,7.3,6.3,16.3,2,0,12.8,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832",2941,2941,"Henri Drell",0,"2023-24","2023-24","23",4,0,7.5,1,2.5,0.5,1,0.5,1.5,0.3,0.5,0.3,0.8,1,1,0.5,0.3,0.5,1.5,2.8,0.4,0.5,0.333,0.5,0.506,0.5,"G","CHI",102,112,0,0,0.047,-5.1,0.2,-4.9,0,10.7,3.7,11.4,7.5,18.3,3.3,3.4,15.5,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",2984,2984,"Luka Samanic",0,"2019-20","2023-24","20-24",86,0,10.7,1.6,3.9,1.2,2.2,0.4,1.7,0.8,1.2,0.5,2,2.4,0.6,0.2,0.2,0.7,1.1,4.5,0.411,0.537,0.247,0.706,0.504,0.464,"F","SAS,UTA",98,117,-0.7,0.7,0.001,-4.2,-1.4,-5.6,-0.8,9.5,4.6,20.1,12.4,8.3,1,1.8,13.6,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834",2996,2996,"Jack White",0,"2022-23","2023-24","25-26",21,0,6.2,0.5,1.7,0.2,0.8,0.2,0.9,0.1,0.1,0.5,0.9,1.4,0.2,0.3,0.1,0.2,0.6,1.3,0.286,0.313,0.263,0.667,0.372,0.357,"F","DEN,MEM",89,112,-0.2,0.2,0.005,-5.8,-0.3,-6,-0.1,6.9,8.7,16.5,12.6,4.9,2.6,2.1,9.9,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835",3007,3007,"Jesse Edwards",0,"2024-25","2024-25","24",2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,"C","MIN",237,120,0,0,0.111,-8.8,4.7,-4,0,-0.1,0,0,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836",3008,3008,"Ashton Hagans",0,"2020-21","2023-24","21-24",21,0,15.2,1.4,3.4,1,2.2,0.4,1.2,0.7,0.8,0.7,1.5,2.1,2.6,0.5,0.4,1.5,1.9,3.8,0.408,0.457,0.32,0.824,0.51,0.465,"G","MIN,POR",98,118,-0.2,0.2,0.002,-4.5,0.8,-3.7,-0.1,8.2,4.6,11.5,7.9,23.4,1.7,2.6,28.3,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837",3025,3025,"Filip Petrusev",0,"2023-24","2023-24","23",3,0,3.3,0.3,0.7,0.3,0.7,0,0,0.3,0.7,0,0.3,0.3,0,0,0,0,0.3,1,0.5,0.5,0,0.5,0.521,0.5,"F-C","PHI,SAC",108,120,0,0,0.029,-4.7,-3.3,-8,0,5.1,0,11.2,5.5,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838",3026,3026,"DeJon Jarreau",0,"2021-22","2023-24","24-26",10,0,15.1,1.7,5,1.3,3.7,0.4,1.3,0.5,1.1,0.8,3.6,4.4,2.6,0.6,0.2,0.9,1.4,4.3,0.34,0.351,0.308,0.455,0.392,0.38,"G","IND,MEM",93,111,-0.2,0.2,0.002,-4.6,0.6,-4,-0.1,9.6,5.6,27.2,15.9,25.3,1.9,1.2,14.1,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",3029,3029,"Pacome Dadiet",0,"2024-25","2024-25","19",18,0,6.2,0.6,1.7,0.2,0.7,0.3,1.1,0.2,0.3,0.2,0.8,1,0.3,0.2,0.1,0.2,0.4,1.7,0.323,0.333,0.316,0.667,0.446,0.419,"F","NYK",94,115,-0.1,0.1,0.002,-4.9,-1.5,-6.5,-0.1,6.3,3.1,15.4,9.3,5.6,1.3,1.7,10.6,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840",3038,3038,"Dexter Dennis",0,"2023-24","2023-24","24",4,0,7.5,2.5,4.8,2.3,2.8,0.3,2,0.3,0.8,0.3,2,2.3,1,0,0.3,0.8,0.3,5.5,0.526,0.818,0.125,0.333,0.541,0.553,"G","DAL",100,114,0,0,0.004,1.7,-0.1,1.7,0,18.3,3.7,29,16.4,23.7,0,2.9,12.9,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841",3041,3041,"Ulrich Chomche",0,"2024-25","2024-25","19",7,0,4.6,0.3,0.7,0.3,0.7,0,0,0.1,0.3,0.6,0.6,1.1,0.3,0,0.1,0.3,0.7,0.7,0.4,0.4,0,0.5,0.425,0.4,"F-C","TOR",96,118,0,0,0.001,-6.1,-1.3,-7.4,0,5.2,13.1,13.7,13.4,7.8,0,3,25.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842",3059,3059,"Malcolm Cazalon",0,"2023-24","2023-24","22",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","DET",0,127,0,0,-0.012,-6,-3.2,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843",3084,3084,"Cam Christie",0,"2024-25","2024-25","19",13,0,4.5,0.5,1.8,0.4,0.8,0.2,1,0.2,0.3,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4,0.292,0.455,0.154,0.5,0.349,0.333,"G","LAC",86,105,-0.1,0.1,-0.005,-5.5,3,-2.5,0,9.1,5.8,17,11.5,13.7,4.2,1.7,7.2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844",3085,3085,"Alex Fudge",0,"2023-24","2023-24","20",6,0,6.7,1,2.5,0.8,1.7,0.2,0.8,0.3,0.3,0.7,0.2,0.8,0,0.5,0,0.3,0.3,2.5,0.4,0.5,0.2,1,0.472,0.433,"F","DAL,LAL",95,115,0,0,-0.007,-3.7,-1.5,-5.2,0,9.8,11.3,2.7,6.9,0,3.6,0,11.2,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845",3102,3102,"Izaiah Brockington",0,"2023-24","2023-24","24",1,0,3,2,5,2,4,0,1,0,0,1,1,2,0,0,0,0,0,4,0.4,0.5,0,0,0.4,0.4,"G","NOP",93,113,0,0,-0.177,-9.2,-8.5,-17.8,0,26.6,37.6,36.7,37.1,0,0,0,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846",3121,3121,"D'Moi Hodge",0,"2023-24","2023-24","25",7,0,5.9,0.7,2.1,0.3,0.4,0.4,1.7,0.1,0.3,0,0,0,0.7,0.1,0.1,0.1,0.6,2,0.333,0.667,0.25,0.5,0.441,0.433,"G","LAL",97,120,0,0,-0.019,-3.7,-2.6,-6.3,0,6.1,0,0,0,15.6,1.2,2.1,5.9,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847",3125,3125,"Riley Minix",0,"2024-25","2024-25","24",1,0,7,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"G","SAS",0,118,0,0,-0.114,-8.5,-3.3,-11.8,0,-1.7,0,30.7,15.3,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848",3127,3127,"Trentyn Flowers",0,"2024-25","2024-25","19",6,0,4.5,0.7,1.8,0.7,1.5,0,0.3,0.5,0.5,0.2,0.5,0.7,0,0,0,0.2,0.7,1.8,0.364,0.444,0,1,0.446,0.364,"G-F","LAC",92,117,0,0,-0.033,-7.1,-1.3,-8.3,0,4.3,4.3,12.4,8.4,0,0,0,7.5,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849",3132,3132,"Zyon Pullin",0,"2024-25","2024-25","23",3,0,1,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","MEM",0,123,0,0,-0.304,-15,-7.7,-22.7,0,-11.7,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850",3136,3136,"Dmytro Skapintsev",0,"2023-24","2023-24","25",2,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C","NYK",0,122,0,0,-0.483,-16,-9.8,-25.9,0,-19.3,0,0,0,0,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851",3137,3137,"Jaylen Martin",0,"2024-25","2024-25","21",16,0,14.9,1.9,4.6,1.5,3.2,0.4,1.4,0.6,0.6,0.7,2.1,2.8,1.1,0.6,0,0.8,0.9,4.9,0.419,0.471,0.304,0.9,0.497,0.466,"F","BRK,WAS",99,120,-0.1,0.1,-0.004,-4.5,-1.9,-6.3,-0.3,9.1,4.8,14.4,9.6,10.3,1.8,0,13.3,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852",3141,3141,"Jalen Crutcher",0,"2023-24","2023-24","24",1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","NOP",0,122,0,0,-0.334,-18.5,-7.8,-26.2,0,-12.6,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",3152,3152,"Malevy Leons",0,"2024-25","2024-25","25",6,0,3.5,0,0.3,0,0.2,0,0.2,0.3,0.7,0.2,0.3,0.5,0.2,0,0,0.2,0.7,0.3,0,0,0,0.5,0.266,0,"F","OKC",71,115,0,0,-0.052,-10.4,-1.9,-12.4,-0.1,-2.3,5.2,10,7.7,5.1,0,0,21,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854",3156,3156,"Isaiah Stevens",0,"2024-25","2024-25","24",3,0,2,0,0.7,0,0.3,0,0.3,0,0,0,0.7,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,"G","MIA",0,93,0,0,-0.196,-19.5,7.7,-11.8,0,0.1,0,36.5,18.4,0,8.3,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855",3171,3171,"Jack McVeigh",0,"2024-25","2024-25","28",9,0,4.8,0.6,1.9,0.1,0.4,0.4,1.4,0,0,0.2,0.3,0.6,0.1,0,0.2,0.2,0.3,1.6,0.294,0.25,0.308,0,0.412,0.412,"F","HOU",89,115,-0.1,0,-0.031,-4.8,-3,-7.7,-0.1,4,4.9,7.6,6.2,3,0,4.2,10.5,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856",3188,3188,"Kobi Simmons",0,"2017-18","2023-24","20-26",42,0,17.6,2.1,5.1,1.8,3.9,0.3,1.2,0.6,0.6,0.4,1.1,1.5,2,0.6,0.2,1.1,1.6,5.3,0.417,0.463,0.269,1,0.485,0.449,"G","CHO,CLE,MEM,TOR",96,115,-0.4,0.3,-0.002,-4.4,-1.7,-6.1,-0.8,8.3,2.4,7.1,4.7,17.4,1.6,1.1,16.8,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857",3190,3190,"Anton Watson",0,"2024-25","2024-25","24",9,0,2.4,0.4,1,0.4,0.9,0,0.1,0,0,0.1,0.2,0.3,0.2,0.1,0,0.2,0.3,0.9,0.444,0.5,0,0,0.444,0.444,"F","NYK",86,115,-0.1,0,-0.07,-8.3,-1.8,-10.1,0,5.9,5.3,10.3,7.8,12.8,2.3,0,18.2,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858",3248,3248,"Rayan Rupert",-0.1,"2023-24","2024-25","19-20",91,0,12,1.2,3.3,0.7,1.8,0.5,1.5,0.5,0.6,0.5,1.2,1.8,1,0.3,0.1,0.7,1,3.4,0.37,0.41,0.321,0.764,0.474,0.442,"G","POR",98,119,-0.7,0.7,-0.002,-5,-0.9,-5.9,-1.1,6.8,4.8,11.9,8.2,11,1.3,0.6,15.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859",3249,3249,"Cole Swider",-0.1,"2022-23","2024-25","23-25",35,0,8.5,1.1,3.1,0.3,0.7,0.8,2.4,0.1,0.1,0.2,1,1.2,0.3,0.1,0.1,0.3,0.5,3.1,0.364,0.48,0.329,0.667,0.494,0.491,"F","DET,LAL,MIA,TOR",95,117,-0.3,0.2,-0.009,-3.8,-2.1,-6,-0.3,6.8,2.5,12.5,7.5,5.5,0.8,1,9.7,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860",3259,3259,"Jahmi'us Ramsey",-0.1,"2020-21","2023-24","19-22",39,0,8.9,1.5,3.5,1.1,2,0.4,1.5,0.4,0.6,0.3,0.9,1.2,0.5,0.3,0.1,0.4,0.7,3.8,0.416,0.526,0.271,0.68,0.497,0.474,"G","SAC,TOR",99,119,-0.2,0.1,-0.008,-3.5,-1.9,-5.4,-0.3,9.5,3.1,11.2,7.1,8.6,1.7,0.5,9.2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
